name,first_error_token_index,tokens_to_error,passed,first_response_median_ms,detection_median_ms,process_total_min_ms,process_total_median_ms,process_total_p95_ms,process_total_max_ms
err_undefined,374,375,True,6.643,38.059,39.509,40.179,41.206,41.254
err_assign_let,425,426,True,6.562,44.087,45.548,46.529,47.396,47.565
err_arity,374,375,True,6.615,36.794,37.825,38.945,39.666,39.995
err_if_not_bool,306,307,True,6.599,31.806,32.491,34.043,35.108,35.686
err_break,356,357,True,6.535,36.201,37.476,38.799,39.146,39.151
err_type_mismatch,346,347,True,6.586,36.325,37.021,38.904,40.457,40.563
err_continue_outside_loop,347,348,True,6.634,37.531,38.9,39.93,42.135,42.454
err_return_type_mismatch,18,19,True,6.65,7.898,9.533,9.813,11.112,11.171
err_duplicate_var,54,55,True,6.616,9.282,10.775,11.82,12.448,12.815
err_arraylist_toarray_assign,309,310,True,6.629,33.926,35.037,35.941,37.074,37.153
err_unary_minus_non_numeric,293,294,True,6.588,31.994,33.124,34.17,35.405,37.316
err_eq_incomparable,296,297,True,6.627,29.778,31.453,32.035,32.769,32.931
err_rel_mixed_numeric,281,282,True,6.589,27.977,29.573,30.23,31.723,33.761
err_mod_non_int64,272,273,True,6.641,26.491,27.912,29.021,31.086,31.807
err_range_non_int,285,286,True,6.615,28.088,28.831,30.387,31.086,31.553
err_for_not_iterable,279,280,True,6.591,26.966,28.459,29.02,30.148,31.007
err_for_pattern_map_bad,308,309,True,6.521,31.182,32.084,33.712,34.39,34.434
err_array_index_not_int64,367,368,True,6.661,36.316,37.716,38.814,39.589,39.712
err_array_fill_type,345,346,True,6.603,34.685,36.558,36.973,37.499,37.514
err_string_contains_arg,312,313,True,6.607,33.599,35.5,35.875,36.339,36.413
err_ctor_call_mismatch,347,348,True,6.658,34.043,35.59,36.029,37.091,37.31
err_generic_arity,329,330,True,6.623,33.081,34.459,35.042,36.473,37.395
err_interface_not_implemented,57,58,True,6.606,10.245,11.518,12.272,13.102,13.165
err_interface_sig_mismatch,32,33,True,6.626,8.838,10.445,10.934,12.087,12.959
err_no_member,279,280,True,6.597,29.816,30.849,31.939,32.685,33.028
err_unknown_named_arg,298,299,True,6.624,30.299,31.777,32.964,33.48,33.487
err_index_non_array,270,271,True,6.579,26.719,28.597,29.059,30.663,30.724
err_unary_not_non_bool,258,259,True,6.599,25.321,26.957,27.958,28.309,28.436
err_while_not_bool,280,281,True,6.609,27.794,28.676,30.027,30.977,31.369
err_arraylist_add_type,293,294,True,6.636,31.882,32.855,34.0,35.106,36.123
err_hashmap_key_type,297,298,True,6.659,31.98,33.489,34.133,35.432,35.528
err_bound_var_mismatch,273,274,True,6.582,28.307,29.807,30.931,31.383,31.619
err_rel_unordered,270,271,True,6.6,27.638,28.867,29.753,30.554,30.685
err_interface_as_value,240,241,True,6.625,26.167,27.286,28.046,29.448,29.475
err_arith_non_numeric,347,348,True,6.601,34.345,35.634,36.939,37.456,37.915
err_lambda_arg_arity_explicit,340,341,True,6.615,31.936,33.031,34.123,34.99,35.116
err_lambda_return_type_explicit,314,315,True,6.575,30.104,30.914,32.301,33.388,33.523
err_lambda_zero_body_explicit,258,259,True,6.619,26.667,28.093,28.838,30.008,30.186
err_lambda_hof_explicit,380,381,True,6.628,39.753,40.719,42.167,42.819,44.419
err_lambda_interface_callback_explicit,341,342,True,6.633,41.025,42.702,43.442,44.509,46.022
err_lambda_in_class_static_explicit,264,265,True,6.63,29.353,30.825,31.857,32.431,32.434
err_lambda_param_narrow_explicit,306,307,True,6.616,30.103,31.517,32.17,33.473,34.69
err_lambda_infer_ambiguous_1,307,308,True,6.68,29.712,30.7,32.109,33.507,34.331
err_lambda_infer_ambiguous_2,353,354,True,6.621,34.295,35.411,36.407,37.932,37.97
err_lambda_infer_wrong_return_1,255,256,True,6.621,26.098,27.495,28.175,29.384,29.699
err_lambda_infer_wrong_return_2,348,349,True,6.649,32.957,33.852,35.325,37.216,37.822
err_lambda_infer_collection_1,289,290,True,6.658,31.671,32.719,34.001,34.668,34.965
err_lambda_infer_collection_2,308,309,True,6.613,32.958,34.638,34.964,36.188,36.376
err_lambda_infer_class_helper,278,279,True,6.617,29.823,31.441,32.092,32.96,32.97
err_lambda_infer_interface_helper,304,305,True,6.623,36.341,37.132,38.622,39.476,39.919
