name,first_error_token_index,tokens_to_error,passed,first_response_median_ms,detection_median_ms,process_total_min_ms,process_total_median_ms,process_total_p95_ms,process_total_max_ms
err_undefined,374,375,True,7.824,38.989,40.794,40.986,41.96,41.96
err_assign_let,425,426,True,7.789,45.056,46.128,47.065,47.96,47.96
err_arity,374,375,True,7.795,37.659,38.969,39.471,40.449,40.449
err_if_not_bool,306,307,True,7.795,32.712,34.464,34.91,35.671,35.671
err_break,356,357,True,7.878,37.247,38.821,39.097,39.989,39.989
err_type_mismatch,346,347,True,7.834,37.021,38.706,38.959,39.787,39.787
err_continue_outside_loop,347,348,True,7.846,38.186,39.896,40.152,40.936,40.936
err_return_type_mismatch,18,19,True,7.902,9.16,10.921,11.076,11.172,11.172
err_duplicate_var,54,55,True,7.848,10.574,12.454,12.773,12.863,12.863
err_arraylist_toarray_assign,309,310,True,7.9,34.715,36.054,36.846,37.27,37.27
err_unary_minus_non_numeric,293,294,True,7.846,32.924,34.818,34.961,35.256,35.256
err_eq_incomparable,296,297,True,7.823,30.713,32.143,32.863,32.943,32.943
err_rel_mixed_numeric,281,282,True,7.802,28.808,30.223,30.896,31.021,31.021
err_mod_non_int64,272,273,True,7.883,27.348,28.935,29.12,29.963,29.963
err_range_non_int,285,286,True,7.829,29.09,30.877,30.957,31.047,31.047
err_for_not_iterable,279,280,True,7.842,27.807,29.838,30.041,30.62,30.62
err_for_pattern_map_bad,308,309,True,7.913,32.302,33.877,34.052,68.805,68.805
err_array_index_not_int64,367,368,True,7.883,37.353,38.997,39.459,40.093,40.093
err_array_fill_type,345,346,True,7.896,35.809,37.1,37.938,38.663,38.663
err_string_contains_arg,312,313,True,7.898,34.593,36.007,36.843,37.196,37.196
err_ctor_call_mismatch,347,348,True,7.811,34.929,35.848,37.007,37.793,37.793
err_generic_arity,329,330,True,7.792,33.819,35.775,35.95,37.806,37.806
err_interface_not_implemented,57,58,True,7.824,11.47,13.077,13.774,13.961,13.961
err_interface_sig_mismatch,32,33,True,7.865,10.15,11.869,12.018,12.379,12.379
err_no_member,279,280,True,7.816,30.606,32.057,32.894,32.961,32.961
err_unknown_named_arg,298,299,True,7.832,31.282,32.991,33.086,33.943,33.943
err_index_non_array,270,271,True,7.776,27.709,28.934,29.896,30.04,30.04
err_unary_not_non_bool,258,259,True,7.89,26.129,27.88,28.029,28.863,28.863
err_while_not_bool,280,281,True,7.83,28.833,30.096,30.985,31.455,31.455
err_arraylist_add_type,293,294,True,7.866,32.725,33.99,34.883,35.793,35.793
err_hashmap_key_type,297,298,True,7.826,32.705,34.098,34.877,35.179,35.179
err_bound_var_mismatch,273,274,True,7.845,29.246,30.863,31.057,31.927,31.927
err_rel_unordered,270,271,True,7.843,28.692,30.109,30.905,31.482,31.482
err_interface_as_value,240,241,True,7.855,26.881,28.276,28.923,29.895,29.895
err_arith_non_numeric,347,348,True,7.805,35.154,36.924,37.019,38.554,38.554
err_lambda_arg_arity_explicit,340,341,True,7.888,32.906,34.841,34.934,35.405,35.405
err_lambda_return_type_explicit,314,315,True,7.821,30.912,32.863,33.013,33.842,33.842
err_lambda_zero_body_explicit,258,259,True,7.758,27.226,28.947,29.104,29.997,29.997
err_lambda_hof_explicit,380,381,True,7.825,40.486,42.122,42.755,43.078,43.078
err_lambda_interface_callback_explicit,341,342,True,7.865,41.652,43.157,43.833,44.291,44.291
err_lambda_in_class_static_explicit,264,265,True,7.848,30.007,31.818,32.079,32.503,32.503
err_lambda_param_narrow_explicit,306,307,True,7.858,31.114,32.657,32.981,35.803,35.803
err_lambda_infer_ambiguous_1,307,308,True,7.836,30.368,31.966,32.132,33.067,33.067
err_lambda_infer_ambiguous_2,353,354,True,7.829,35.226,36.917,37.086,37.896,37.896
err_lambda_infer_wrong_return_1,255,256,True,7.789,27.014,28.788,29.067,63.893,63.893
err_lambda_infer_wrong_return_2,348,349,True,7.833,33.987,35.2,35.979,36.522,36.522
err_lambda_infer_collection_1,289,290,True,7.924,32.434,34.026,34.204,34.833,34.833
err_lambda_infer_collection_2,308,309,True,7.825,33.64,35.141,35.877,36.54,36.54
err_lambda_infer_class_helper,278,279,True,7.89,30.619,32.139,32.828,32.952,32.952
err_lambda_infer_interface_helper,304,305,True,7.855,36.878,38.765,38.928,40.891,40.891
