name,first_error_token_index,tokens_to_error,passed,first_response_median_ms,detection_median_ms,process_total_min_ms,process_total_median_ms,process_total_p95_ms,process_total_max_ms
err_undefined,374,375,True,8.217,46.787,47.994,48.931,49.117,49.117
err_assign_let,425,426,True,8.17,55.904,56.831,57.95,60.936,60.936
err_arity,374,375,True,8.14,45.563,46.972,47.068,48.908,48.908
err_if_not_bool,306,307,True,8.287,38.715,39.935,40.95,42.062,42.062
err_break,356,357,True,8.15,45.754,46.913,47.921,48.954,48.954
err_type_mismatch,346,347,True,8.228,44.297,45.914,45.98,47.915,47.915
err_continue_outside_loop,347,348,True,8.18,46.73,47.945,48.956,50.0,50.0
err_return_type_mismatch,18,19,True,8.201,9.58,10.945,11.027,11.89,11.89
err_duplicate_var,54,55,True,8.098,11.081,12.956,12.983,13.142,13.142
err_arraylist_toarray_assign,309,310,True,8.165,41.202,42.676,42.975,44.002,44.002
err_unary_minus_non_numeric,293,294,True,8.151,39.289,40.896,40.952,41.845,41.845
err_eq_incomparable,296,297,True,8.218,36.287,37.92,37.957,39.89,39.89
err_rel_mixed_numeric,281,282,True,8.165,33.803,34.963,35.956,36.153,36.153
err_mod_non_int64,272,273,True,8.381,32.414,33.944,34.026,34.972,34.972
err_range_non_int,285,286,True,8.084,34.097,35.894,35.948,49.012,49.012
err_for_not_iterable,279,280,True,8.142,33.009,34.019,34.932,36.033,36.033
err_for_pattern_map_bad,308,309,True,8.105,38.322,39.892,40.005,41.898,41.898
err_array_index_not_int64,367,368,True,8.129,44.968,45.964,46.969,49.958,49.958
err_array_fill_type,345,346,True,8.151,43.051,44.921,44.964,45.897,45.897
err_string_contains_arg,312,313,True,8.21,41.291,42.862,42.991,43.963,43.963
err_ctor_call_mismatch,347,348,True,8.11,41.678,42.954,43.908,43.946,43.946
err_generic_arity,329,330,True,8.117,41.293,42.034,42.961,44.04,44.04
err_interface_not_implemented,57,58,True,8.179,12.497,13.923,13.987,14.928,14.928
err_interface_sig_mismatch,32,33,True,8.175,10.668,12.006,12.871,13.166,13.166
err_no_member,279,280,True,8.164,36.664,37.984,38.915,39.293,39.293
err_unknown_named_arg,298,299,True,8.213,37.202,38.904,38.988,39.962,39.962
err_index_non_array,270,271,True,8.146,32.541,33.988,34.027,35.007,35.007
err_unary_not_non_bool,258,259,True,8.109,30.931,31.95,32.938,33.025,33.025
err_while_not_bool,280,281,True,8.244,33.841,34.936,35.951,36.892,36.892
err_arraylist_add_type,293,294,True,8.166,39.395,40.924,41.01,43.009,43.009
err_hashmap_key_type,297,298,True,8.208,39.791,40.979,41.911,42.939,42.939
err_bound_var_mismatch,273,274,True,8.14,34.569,35.898,36.01,37.137,37.137
err_rel_unordered,270,271,True,8.111,34.046,35.047,35.94,36.229,36.229
err_interface_as_value,240,241,True,8.109,31.512,32.966,33.017,33.965,33.965
err_arith_non_numeric,347,348,True,8.168,42.65,43.942,44.898,44.977,44.977
err_lambda_arg_arity_explicit,340,341,True,8.168,40.28,40.992,41.977,43.945,43.945
err_lambda_return_type_explicit,314,315,True,8.212,38.019,38.984,39.937,42.987,42.987
err_lambda_zero_body_explicit,258,259,True,8.208,33.264,34.009,34.969,35.843,35.843
err_lambda_hof_explicit,380,381,True,8.101,49.804,50.912,51.884,54.006,54.006
err_lambda_interface_callback_explicit,341,342,True,8.204,50.594,51.917,52.024,55.98,55.98
err_lambda_in_class_static_explicit,264,265,True,8.14,36.16,37.909,37.976,40.039,40.039
err_lambda_param_narrow_explicit,306,307,True,8.198,37.655,38.919,39.913,40.032,40.032
err_lambda_infer_ambiguous_1,307,308,True,8.177,36.738,37.914,38.938,39.899,39.899
err_lambda_infer_ambiguous_2,353,354,True,8.095,42.772,43.962,44.941,44.955,44.955
err_lambda_infer_wrong_return_1,255,256,True,8.144,32.391,33.807,34.031,34.966,34.966
err_lambda_infer_wrong_return_2,348,349,True,8.177,42.449,43.862,44.004,46.968,46.968
err_lambda_infer_collection_1,289,290,True,8.18,39.27,40.916,40.961,75.893,75.893
err_lambda_infer_collection_2,308,309,True,8.192,40.939,41.914,42.93,45.158,45.158
err_lambda_infer_class_helper,278,279,True,8.124,37.487,38.95,38.981,39.96,39.96
err_lambda_infer_interface_helper,304,305,True,8.17,45.015,46.916,46.989,48.009,48.009
