name,first_error_token_index,tokens_to_error,passed,first_response_median_ms,detection_median_ms,process_total_min_ms,process_total_median_ms,process_total_p95_ms,process_total_max_ms
err_undefined,374,375,True,8.171,45.685,46.77,47.857,49.933,49.933
err_assign_let,425,426,True,8.192,54.489,55.938,56.743,58.881,58.881
err_arity,374,375,True,8.135,44.92,45.868,47.007,50.222,50.222
err_if_not_bool,306,307,True,8.121,37.756,39.051,39.969,40.973,40.973
err_break,356,357,True,8.036,44.742,46.016,46.864,81.385,81.385
err_type_mismatch,346,347,True,8.18,43.602,44.73,45.806,46.973,46.973
err_continue_outside_loop,347,348,True,8.153,46.132,47.819,47.951,49.774,49.774
err_return_type_mismatch,18,19,True,8.113,9.491,10.964,11.734,12.255,12.255
err_duplicate_var,54,55,True,8.12,11.017,12.869,12.972,13.162,13.162
err_arraylist_toarray_assign,309,310,True,8.112,40.605,41.928,42.779,44.508,44.508
err_unary_minus_non_numeric,293,294,True,8.172,38.922,39.91,40.918,41.603,41.603
err_eq_incomparable,296,297,True,8.1,35.626,37.135,37.765,41.076,41.076
err_rel_mixed_numeric,281,282,True,8.151,33.169,34.698,34.996,35.919,35.919
err_mod_non_int64,272,273,True,8.096,31.494,32.917,33.758,33.98,33.98
err_range_non_int,285,286,True,8.123,33.54,34.909,35.802,38.955,38.955
err_for_not_iterable,279,280,True,8.231,31.92,33.92,34.047,36.943,36.943
err_for_pattern_map_bad,308,309,True,8.135,37.73,38.961,39.904,40.813,40.813
err_array_index_not_int64,367,368,True,8.223,44.179,45.154,46.016,61.988,61.988
err_array_fill_type,345,346,True,8.093,42.048,43.844,43.938,44.88,44.88
err_string_contains_arg,312,313,True,8.097,40.187,41.86,42.144,44.116,44.116
err_ctor_call_mismatch,347,348,True,8.089,40.946,42.139,42.921,43.91,43.91
err_generic_arity,329,330,True,8.14,40.47,41.75,42.415,44.793,44.793
err_interface_not_implemented,57,58,True,8.058,12.284,13.937,14.053,14.129,14.129
err_interface_sig_mismatch,32,33,True,8.117,10.521,12.049,12.802,12.983,12.983
err_no_member,279,280,True,8.1,36.174,37.938,38.014,38.89,38.89
err_unknown_named_arg,298,299,True,8.339,36.596,37.936,38.985,39.247,39.247
err_index_non_array,270,271,True,8.117,31.764,33.142,33.922,36.965,36.965
err_unary_not_non_bool,258,259,True,8.219,30.192,31.78,32.056,33.107,33.107
err_while_not_bool,280,281,True,8.17,32.986,34.021,35.004,36.055,36.055
err_arraylist_add_type,293,294,True,8.089,38.512,39.972,40.796,42.005,42.005
err_hashmap_key_type,297,298,True,8.169,39.017,40.682,41.038,42.094,42.094
err_bound_var_mismatch,273,274,True,8.15,34.121,35.136,36.006,37.019,37.019
err_rel_unordered,270,271,True,8.099,33.395,34.989,35.061,35.775,35.775
err_interface_as_value,240,241,True,8.095,31.316,32.811,33.069,35.058,35.058
err_arith_non_numeric,347,348,True,8.179,42.107,44.02,44.281,46.145,46.145
err_lambda_arg_arity_explicit,340,341,True,8.081,39.388,40.771,41.096,43.135,43.135
err_lambda_return_type_explicit,314,315,True,8.183,37.525,38.712,39.764,41.712,41.712
err_lambda_zero_body_explicit,258,259,True,8.074,32.55,33.633,34.209,37.071,37.071
err_lambda_hof_explicit,380,381,True,8.17,49.084,50.065,51.113,51.991,51.991
err_lambda_interface_callback_explicit,341,342,True,8.23,49.663,50.09,51.818,52.029,52.029
err_lambda_in_class_static_explicit,264,265,True,8.157,35.829,37.567,37.919,48.993,48.993
err_lambda_param_narrow_explicit,306,307,True,8.131,36.844,38.507,39.01,39.955,39.955
err_lambda_infer_ambiguous_1,307,308,True,8.132,36.123,37.883,38.103,38.958,38.958
err_lambda_infer_ambiguous_2,353,354,True,8.172,42.066,43.223,44.029,47.9,47.9
err_lambda_infer_wrong_return_1,255,256,True,8.2,31.99,33.033,33.937,34.992,34.992
err_lambda_infer_wrong_return_2,348,349,True,8.032,41.21,42.03,43.002,45.011,45.011
err_lambda_infer_collection_1,289,290,True,8.13,38.514,39.758,40.764,41.067,41.067
err_lambda_infer_collection_2,308,309,True,8.135,39.829,41.015,41.948,42.884,42.884
err_lambda_infer_class_helper,278,279,True,8.075,37.037,38.912,39.036,40.027,40.027
err_lambda_infer_interface_helper,304,305,True,8.168,44.506,45.75,46.64,48.9,48.9
