name,first_error_token_index,tokens_to_error,passed,first_response_median_ms,detection_median_ms,process_total_min_ms,process_total_median_ms,process_total_p95_ms,process_total_max_ms
err_undefined,374,375,True,8.515,39.883,40.967,42.29,42.825,42.966
err_assign_let,425,426,True,8.498,45.91,46.788,48.094,49.154,49.224
err_arity,374,375,True,8.498,38.61,40.086,40.99,41.515,42.06
err_if_not_bool,306,307,True,8.485,33.538,34.852,35.897,36.34,36.59
err_break,356,357,True,8.51,38.153,39.584,40.153,41.424,41.866
err_type_mismatch,346,347,True,8.517,38.011,39.001,40.228,41.22,41.499
err_continue_outside_loop,347,348,True,8.506,39.285,40.947,41.895,42.636,42.798
err_return_type_mismatch,18,19,True,8.519,9.708,11.633,11.901,12.31,12.679
err_duplicate_var,54,55,True,8.585,11.2,12.856,13.836,14.319,47.846
err_arraylist_toarray_assign,309,310,True,8.578,35.802,37.557,37.948,39.013,39.053
err_unary_minus_non_numeric,293,294,True,8.543,33.886,35.203,35.899,37.083,37.417
err_eq_incomparable,296,297,True,8.531,31.626,33.085,33.695,34.567,35.337
err_rel_mixed_numeric,281,282,True,8.49,29.797,30.908,31.928,32.448,32.639
err_mod_non_int64,272,273,True,8.589,28.236,29.385,30.752,31.391,31.466
err_range_non_int,285,286,True,8.536,29.836,31.19,32.053,33.142,33.229
err_for_not_iterable,279,280,True,8.553,28.7,30.552,30.957,31.486,33.001
err_for_pattern_map_bad,308,309,True,8.542,33.141,34.681,35.971,36.362,36.92
err_array_index_not_int64,367,368,True,8.527,38.216,39.647,40.711,41.181,42.065
err_array_fill_type,345,346,True,8.537,36.501,37.571,39.016,39.504,40.098
err_string_contains_arg,312,313,True,8.589,35.453,36.73,37.593,38.294,38.976
err_ctor_call_mismatch,347,348,True,8.55,35.772,37.181,37.987,39.152,40.383
err_generic_arity,329,330,True,8.526,34.957,36.617,37.039,37.453,37.963
err_interface_not_implemented,57,58,True,8.522,12.073,13.619,14.124,15.288,15.492
err_interface_sig_mismatch,32,33,True,8.513,10.692,11.784,12.959,13.782,13.791
err_no_member,279,280,True,8.513,31.728,32.767,33.769,34.366,34.934
err_unknown_named_arg,298,299,True,8.52,32.094,33.82,34.281,35.292,35.416
err_index_non_array,270,271,True,8.557,28.598,29.949,30.934,31.336,31.362
err_unary_not_non_bool,258,259,True,8.515,27.143,28.54,29.593,30.13,30.18
err_while_not_bool,280,281,True,8.574,29.671,31.082,31.862,32.588,32.983
err_arraylist_add_type,293,294,True,8.564,33.824,35.576,36.199,37.18,37.293
err_hashmap_key_type,297,298,True,8.551,33.87,35.021,35.867,37.382,39.937
err_bound_var_mismatch,273,274,True,8.584,30.271,31.875,32.283,33.55,33.974
err_rel_unordered,270,271,True,8.55,29.456,30.591,31.658,33.041,34.997
err_interface_as_value,240,241,True,8.561,27.859,29.015,30.032,31.061,31.273
err_arith_non_numeric,347,348,True,8.574,36.223,37.545,38.419,39.195,39.484
err_lambda_arg_arity_explicit,340,341,True,8.568,33.813,35.493,35.898,37.164,37.255
err_lambda_return_type_explicit,314,315,True,8.52,31.898,33.558,34.03,35.027,36.05
err_lambda_zero_body_explicit,258,259,True,8.535,28.293,29.657,30.852,31.457,32.053
err_lambda_hof_explicit,380,381,True,8.541,41.57,42.802,43.755,44.483,44.904
err_lambda_interface_callback_explicit,341,342,True,8.534,42.735,44.404,45.141,46.455,79.879
err_lambda_in_class_static_explicit,264,265,True,8.54,31.1,32.545,33.78,34.225,34.226
err_lambda_param_narrow_explicit,306,307,True,8.514,32.016,32.956,34.031,35.623,70.816
err_lambda_infer_ambiguous_1,307,308,True,8.52,31.336,32.523,33.974,34.25,34.483
err_lambda_infer_ambiguous_2,353,354,True,8.542,36.017,37.47,38.061,38.988,39.268
err_lambda_infer_wrong_return_1,255,256,True,8.558,27.796,28.95,29.951,30.948,31.239
err_lambda_infer_wrong_return_2,348,349,True,8.538,34.655,36.403,37.033,38.018,38.341
err_lambda_infer_collection_1,289,290,True,8.566,33.427,34.821,35.963,36.409,36.444
err_lambda_infer_collection_2,308,309,True,8.456,34.58,35.787,37.004,37.566,37.953
err_lambda_infer_class_helper,278,279,True,8.525,31.625,32.952,34.074,34.727,34.926
err_lambda_infer_interface_helper,304,305,True,8.511,37.944,38.608,39.98,41.376,41.447
