name,first_error_token_index,tokens_to_error,passed,first_response_median_ms,detection_median_ms,process_total_min_ms,process_total_median_ms,process_total_p95_ms,process_total_max_ms
err_undefined,374,375,True,8.534,40.207,41.608,41.972,43.207,43.506
err_assign_let,425,426,True,8.514,46.326,47.543,48.727,50.124,50.288
err_arity,374,375,True,8.472,38.837,40.443,41.014,41.994,42.16
err_if_not_bool,306,307,True,8.522,33.728,34.901,35.881,37.145,37.558
err_break,356,357,True,8.523,38.223,39.65,40.98,42.119,42.127
err_type_mismatch,346,347,True,8.495,38.173,39.819,40.375,41.166,41.235
err_continue_outside_loop,347,348,True,8.506,39.407,40.86,41.883,42.343,42.414
err_return_type_mismatch,18,19,True,8.543,9.749,10.946,11.917,12.758,12.972
err_duplicate_var,54,55,True,8.533,11.174,12.763,13.369,14.201,14.317
err_arraylist_toarray_assign,309,310,True,8.565,35.904,36.904,38.254,39.387,39.498
err_unary_minus_non_numeric,293,294,True,8.536,34.06,35.543,36.167,37.315,37.688
err_eq_incomparable,296,297,True,8.533,31.632,33.058,33.993,34.299,34.759
err_rel_mixed_numeric,281,282,True,8.561,30.022,31.525,32.023,33.247,33.974
err_mod_non_int64,272,273,True,8.507,28.387,29.873,30.738,31.435,31.595
err_range_non_int,285,286,True,8.531,29.911,30.832,32.063,33.504,66.302
err_for_not_iterable,279,280,True,8.48,28.913,30.524,31.029,32.174,66.021
err_for_pattern_map_bad,308,309,True,8.545,33.136,34.564,35.865,36.353,36.427
err_array_index_not_int64,367,368,True,8.521,38.516,39.923,40.947,41.407,41.438
err_array_fill_type,345,346,True,8.553,36.708,37.819,38.834,39.835,40.018
err_string_contains_arg,312,313,True,8.509,35.621,37.055,38.129,39.04,39.047
err_ctor_call_mismatch,347,348,True,8.511,35.945,37.798,38.245,39.44,39.447
err_generic_arity,329,330,True,8.461,34.944,36.554,37.242,38.118,38.464
err_interface_not_implemented,57,58,True,8.547,12.156,13.701,14.343,15.117,15.258
err_interface_sig_mismatch,32,33,True,8.546,10.731,12.491,12.927,13.326,13.328
err_no_member,279,280,True,8.524,31.796,33.526,33.883,34.336,34.594
err_unknown_named_arg,298,299,True,8.515,32.282,33.964,34.836,35.456,35.466
err_index_non_array,270,271,True,8.505,28.666,29.929,30.835,31.441,31.444
err_unary_not_non_bool,258,259,True,8.555,27.246,28.691,29.361,30.253,30.29
err_while_not_bool,280,281,True,8.531,29.921,31.573,32.201,33.2,33.206
err_arraylist_add_type,293,294,True,8.514,33.912,35.426,36.052,37.092,37.132
err_hashmap_key_type,297,298,True,8.537,34.008,35.663,36.21,37.511,38.011
err_bound_var_mismatch,273,274,True,8.509,30.401,31.884,32.923,33.699,66.996
err_rel_unordered,270,271,True,8.551,29.755,30.951,31.944,33.35,33.833
err_interface_as_value,240,241,True,8.522,28.059,29.682,30.303,31.012,31.996
err_arith_non_numeric,347,348,True,8.506,36.279,37.938,38.705,39.436,39.646
err_lambda_arg_arity_explicit,340,341,True,8.512,34.14,35.759,36.237,37.282,37.38
err_lambda_return_type_explicit,314,315,True,8.511,32.037,33.441,34.207,35.061,35.183
err_lambda_zero_body_explicit,258,259,True,8.533,28.402,30.075,31.029,31.318,34.077
err_lambda_hof_explicit,380,381,True,8.508,41.741,43.3,44.251,44.969,45.06
err_lambda_interface_callback_explicit,341,342,True,8.504,42.728,44.035,44.909,45.496,46.154
err_lambda_in_class_static_explicit,264,265,True,8.501,31.136,32.697,33.921,34.212,34.255
err_lambda_param_narrow_explicit,306,307,True,8.526,32.174,33.65,34.852,35.337,36.317
err_lambda_infer_ambiguous_1,307,308,True,8.536,31.406,32.877,33.802,34.294,34.585
err_lambda_infer_ambiguous_2,353,354,True,8.53,36.297,37.713,38.79,39.709,40.018
err_lambda_infer_wrong_return_1,255,256,True,8.537,28.038,29.533,30.334,31.123,31.132
err_lambda_infer_wrong_return_2,348,349,True,8.477,34.835,36.106,36.899,38.151,38.246
err_lambda_infer_collection_1,289,290,True,8.494,33.582,34.823,35.992,36.618,36.711
err_lambda_infer_collection_2,308,309,True,8.543,34.819,36.505,37.139,38.321,38.419
err_lambda_infer_class_helper,278,279,True,8.503,31.81,33.43,33.968,35.185,35.948
err_lambda_infer_interface_helper,304,305,True,8.528,38.095,39.669,40.175,41.311,41.941
