name,first_error_token_index,tokens_to_error,passed,first_response_median_ms,detection_median_ms,process_total_min_ms,process_total_median_ms,process_total_p95_ms,process_total_max_ms
err_undefined,374,375,True,7.832,38.388,39.057,40.21,40.885,75.076
err_assign_let,425,426,True,7.826,44.193,44.931,46.035,46.946,47.056
err_arity,374,375,True,7.833,37.004,38.078,39.013,39.777,39.829
err_if_not_bool,306,307,True,7.852,32.17,33.758,34.01,34.887,35.018
err_break,356,357,True,7.803,36.334,37.855,38.186,38.954,38.958
err_type_mismatch,346,347,True,7.871,36.391,37.778,38.511,38.967,39.01
err_continue_outside_loop,347,348,True,7.808,37.755,38.919,39.839,40.673,41.038
err_return_type_mismatch,18,19,True,7.809,9.052,10.521,10.991,11.282,11.588
err_duplicate_var,54,55,True,7.811,10.425,11.866,12.171,12.757,12.912
err_arraylist_toarray_assign,309,310,True,7.842,34.272,35.539,36.067,37.044,37.294
err_unary_minus_non_numeric,293,294,True,7.851,32.585,33.755,34.745,35.564,37.34
err_eq_incomparable,296,297,True,7.824,30.191,31.693,32.047,32.843,67.003
err_rel_mixed_numeric,281,282,True,7.812,28.494,29.858,30.162,31.266,31.665
err_mod_non_int64,272,273,True,7.836,26.938,28.226,28.947,29.446,29.614
err_range_non_int,285,286,True,7.829,28.476,29.902,30.54,31.457,31.819
err_for_not_iterable,279,280,True,7.811,27.36,28.894,29.319,29.977,30.637
err_for_pattern_map_bad,308,309,True,7.821,31.565,32.947,33.812,34.678,68.051
err_array_index_not_int64,367,368,True,7.816,36.469,37.949,38.755,39.267,72.74
err_array_fill_type,345,346,True,7.827,34.86,36.213,36.963,37.795,37.814
err_string_contains_arg,312,313,True,7.822,33.961,34.99,36.014,36.921,38.083
err_ctor_call_mismatch,347,348,True,7.844,34.287,35.263,36.11,36.853,37.33
err_generic_arity,329,330,True,7.81,33.233,34.595,35.058,35.932,35.94
err_interface_not_implemented,57,58,True,7.806,11.366,13.007,13.103,13.818,13.929
err_interface_sig_mismatch,32,33,True,7.831,10.044,11.763,11.933,12.159,12.382
err_no_member,279,280,True,7.822,30.223,31.638,32.047,32.818,65.927
err_unknown_named_arg,298,299,True,7.85,30.61,32.04,32.845,33.459,33.866
err_index_non_array,270,271,True,7.845,27.29,28.855,29.148,29.848,30.611
err_unary_not_non_bool,258,259,True,7.806,25.971,27.112,28.004,28.311,29.923
err_while_not_bool,280,281,True,7.834,28.224,29.848,30.139,31.785,64.006
err_arraylist_add_type,293,294,True,7.835,32.226,33.834,34.002,34.543,34.895
err_hashmap_key_type,297,298,True,7.787,32.19,33.012,34.182,34.884,35.394
err_bound_var_mismatch,273,274,True,7.872,28.729,29.914,30.912,31.202,31.789
err_rel_unordered,270,271,True,7.833,28.011,29.793,29.993,30.164,30.189
err_interface_as_value,240,241,True,7.835,26.521,27.835,28.729,29.476,30.055
err_arith_non_numeric,347,348,True,7.833,34.525,35.704,36.803,37.151,37.231
err_lambda_arg_arity_explicit,340,341,True,7.8,32.261,33.775,34.047,35.091,35.515
err_lambda_return_type_explicit,314,315,True,7.833,30.425,31.9,32.155,32.951,33.396
err_lambda_zero_body_explicit,258,259,True,7.813,26.912,27.785,28.93,29.926,29.983
err_lambda_hof_explicit,380,381,True,7.838,39.825,40.885,41.864,42.851,43.052
err_lambda_interface_callback_explicit,341,342,True,7.824,41.043,41.76,42.998,43.853,44.251
err_lambda_in_class_static_explicit,264,265,True,7.823,29.744,31.003,31.862,32.216,32.417
err_lambda_param_narrow_explicit,306,307,True,7.793,30.593,31.906,32.735,33.608,66.937
err_lambda_infer_ambiguous_1,307,308,True,7.819,29.917,31.005,31.916,32.95,35.959
err_lambda_infer_ambiguous_2,353,354,True,7.805,34.653,35.881,36.879,38.862,72.003
err_lambda_infer_wrong_return_1,255,256,True,7.867,26.558,27.853,28.824,29.075,29.529
err_lambda_infer_wrong_return_2,348,349,True,7.824,33.286,34.01,34.999,36.346,68.879
err_lambda_infer_collection_1,289,290,True,7.798,31.876,33.01,33.919,34.115,34.364
err_lambda_infer_collection_2,308,309,True,7.828,33.203,34.808,35.017,35.872,35.971
err_lambda_infer_class_helper,278,279,True,7.861,30.085,31.82,32.028,33.217,33.347
err_lambda_infer_interface_helper,304,305,True,7.81,36.209,37.815,38.078,38.97,39.264
