name,first_error_token_index,tokens_to_error,passed,first_response_median_ms,detection_median_ms,process_total_min_ms,process_total_median_ms,process_total_p95_ms,process_total_max_ms
err_undefined,374,375,True,8.211,46.593,47.944,48.003,51.896,51.896
err_assign_let,425,426,True,8.101,55.358,55.97,56.965,61.957,61.957
err_arity,374,375,True,8.08,45.463,46.942,47.034,51.008,51.008
err_if_not_bool,306,307,True,8.074,38.548,39.733,39.977,43.007,43.007
err_break,356,357,True,8.207,45.463,46.108,46.986,49.997,49.997
err_type_mismatch,346,347,True,8.186,44.455,45.876,46.054,50.953,50.953
err_continue_outside_loop,347,348,True,8.203,46.874,47.014,48.927,51.993,51.993
err_return_type_mismatch,18,19,True,8.171,9.543,10.964,11.006,12.136,12.136
err_duplicate_var,54,55,True,8.277,11.323,12.88,12.967,14.08,14.08
err_arraylist_toarray_assign,309,310,True,8.151,41.254,42.867,42.947,83.969,83.969
err_unary_minus_non_numeric,293,294,True,8.139,39.181,40.852,40.967,43.933,43.933
err_eq_incomparable,296,297,True,8.223,36.253,37.883,38.013,40.95,40.95
err_rel_mixed_numeric,281,282,True,8.185,33.805,34.927,35.746,36.981,36.981
err_mod_non_int64,272,273,True,8.232,32.076,33.922,33.99,36.874,36.874
err_range_non_int,285,286,True,8.173,34.097,35.941,35.992,45.038,45.038
err_for_not_iterable,279,280,True,8.196,32.529,34.005,34.03,36.006,36.006
err_for_pattern_map_bad,308,309,True,8.191,39.468,39.921,41.199,52.949,52.949
err_array_index_not_int64,367,368,True,8.184,44.843,46.019,46.906,49.934,49.934
err_array_fill_type,345,346,True,8.177,42.952,43.983,44.955,47.115,47.115
err_string_contains_arg,312,313,True,8.209,41.372,42.917,43.002,55.009,55.009
err_ctor_call_mismatch,347,348,True,8.127,41.598,42.935,43.117,43.992,43.992
err_generic_arity,329,330,True,8.119,41.075,42.016,42.969,45.935,45.935
err_interface_not_implemented,57,58,True,8.134,12.475,13.972,14.038,14.973,14.973
err_interface_sig_mismatch,32,33,True,8.171,10.758,11.959,12.88,12.99,12.99
err_no_member,279,280,True,8.186,36.91,37.916,38.941,41.952,41.952
err_unknown_named_arg,298,299,True,8.306,37.271,38.752,38.987,40.922,40.922
err_index_non_array,270,271,True,8.196,32.27,33.925,33.985,36.006,36.006
err_unary_not_non_bool,258,259,True,8.126,30.594,31.969,32.016,34.171,34.171
err_while_not_bool,280,281,True,8.175,33.732,34.949,35.858,39.879,39.879
err_arraylist_add_type,293,294,True,8.247,39.233,40.688,40.98,74.974,74.974
err_hashmap_key_type,297,298,True,8.065,39.486,40.876,40.977,44.939,44.939
err_bound_var_mismatch,273,274,True,8.206,34.949,35.972,36.898,38.873,38.873
err_rel_unordered,270,271,True,8.224,34.132,35.87,35.961,37.978,37.978
err_interface_as_value,240,241,True,8.336,31.999,32.974,33.938,35.998,35.998
err_arith_non_numeric,347,348,True,8.111,43.477,43.967,44.99,47.943,47.943
err_lambda_arg_arity_explicit,340,341,True,8.133,40.549,41.996,42.291,45.057,45.057
err_lambda_return_type_explicit,314,315,True,8.109,37.822,38.955,39.969,42.005,42.005
err_lambda_zero_body_explicit,258,259,True,8.178,33.618,33.947,35.933,37.043,37.043
err_lambda_hof_explicit,380,381,True,8.184,49.895,50.971,51.957,87.996,87.996
err_lambda_interface_callback_explicit,341,342,True,8.238,50.889,50.964,52.902,56.171,56.171
err_lambda_in_class_static_explicit,264,265,True,8.202,36.469,36.93,37.966,41.762,41.762
err_lambda_param_narrow_explicit,306,307,True,8.237,37.976,38.948,39.915,41.98,41.98
err_lambda_infer_ambiguous_1,307,308,True,8.364,37.047,37.968,38.94,40.971,40.971
err_lambda_infer_ambiguous_2,353,354,True,8.089,42.671,43.965,44.921,48.005,48.005
err_lambda_infer_wrong_return_1,255,256,True,8.157,32.557,33.917,34.897,65.967,65.967
err_lambda_infer_wrong_return_2,348,349,True,8.132,42.035,42.975,43.938,47.162,47.162
err_lambda_infer_collection_1,289,290,True,8.285,39.409,40.915,40.999,43.865,43.865
err_lambda_infer_collection_2,308,309,True,8.162,40.753,41.833,42.955,44.975,44.975
err_lambda_infer_class_helper,278,279,True,8.328,38.991,38.992,41.015,42.02,42.02
err_lambda_infer_interface_helper,304,305,True,8.48,45.729,46.911,47.915,49.967,49.967
