name,first_error_token_index,tokens_to_error,passed,first_response_median_ms,detection_median_ms,process_total_min_ms,process_total_median_ms,process_total_p95_ms,process_total_max_ms
err_undefined,374,375,True,8.118,46.525,47.925,48.008,49.981,49.981
err_assign_let,425,426,True,8.194,56.894,55.941,58.984,61.941,61.941
err_arity,374,375,True,8.114,45.536,46.953,47.013,50.968,50.968
err_if_not_bool,306,307,True,8.106,38.597,39.927,40.025,41.971,41.971
err_break,356,357,True,8.141,45.647,46.914,47.026,50.05,50.05
err_type_mismatch,346,347,True,8.042,44.455,45.949,46.068,48.018,48.018
err_continue_outside_loop,347,348,True,8.069,46.803,47.945,48.887,50.981,50.981
err_return_type_mismatch,18,19,True,8.107,9.442,10.946,11.027,11.946,11.946
err_duplicate_var,54,55,True,8.041,11.013,12.919,12.963,13.171,13.171
err_arraylist_toarray_assign,309,310,True,7.988,41.002,42.843,42.952,42.998,42.998
err_unary_minus_non_numeric,293,294,True,8.318,40.017,40.911,41.913,43.017,43.017
err_eq_incomparable,296,297,True,8.039,36.165,37.911,37.962,38.921,38.921
err_rel_mixed_numeric,281,282,True,8.096,33.582,34.943,35.024,37.967,37.967
err_mod_non_int64,272,273,True,8.069,32.064,33.938,33.964,34.989,34.989
err_range_non_int,285,286,True,8.091,34.061,35.896,35.984,36.033,36.033
err_for_not_iterable,279,280,True,8.098,32.647,33.954,34.912,42.039,42.039
err_for_pattern_map_bad,308,309,True,8.086,38.36,39.925,39.979,41.846,41.846
err_array_index_not_int64,367,368,True,8.1,44.87,46.074,46.928,47.887,47.887
err_array_fill_type,345,346,True,8.118,43.359,43.883,45.009,45.905,45.905
err_string_contains_arg,312,313,True,8.093,40.886,41.981,42.958,43.909,43.909
err_ctor_call_mismatch,347,348,True,8.063,41.502,42.9,43.036,44.086,44.086
err_generic_arity,329,330,True,8.065,40.914,42.003,42.93,45.028,45.028
err_interface_not_implemented,57,58,True,8.117,12.536,13.959,14.042,15.02,15.02
err_interface_sig_mismatch,32,33,True,8.104,10.574,11.922,12.053,13.03,13.03
err_no_member,279,280,True,8.111,36.523,37.935,37.984,42.017,42.017
err_unknown_named_arg,298,299,True,8.156,37.141,37.968,38.953,40.949,40.949
err_index_non_array,270,271,True,8.079,32.212,33.926,33.972,35.894,35.894
err_unary_not_non_bool,258,259,True,8.06,30.786,31.951,32.94,33.168,33.168
err_while_not_bool,280,281,True,8.061,33.6,34.972,34.995,37.034,37.034
err_arraylist_add_type,293,294,True,8.124,38.955,40.11,40.938,42.094,42.094
err_hashmap_key_type,297,298,True,8.092,39.574,40.976,41.06,42.058,42.058
err_bound_var_mismatch,273,274,True,8.054,34.45,35.959,36.034,38.005,38.005
err_rel_unordered,270,271,True,8.035,33.863,34.928,35.971,49.919,49.919
err_interface_as_value,240,241,True,8.076,31.799,32.98,33.929,34.998,34.998
err_arith_non_numeric,347,348,True,8.103,42.865,43.879,44.936,45.931,45.931
err_lambda_arg_arity_explicit,340,341,True,8.035,40.02,40.896,41.963,43.025,43.025
err_lambda_return_type_explicit,314,315,True,8.067,38.077,39.872,39.975,40.007,40.007
err_lambda_zero_body_explicit,258,259,True,8.045,32.914,33.928,34.964,35.173,35.173
err_lambda_hof_explicit,380,381,True,8.02,49.868,50.832,51.878,52.956,52.956
err_lambda_interface_callback_explicit,341,342,True,8.086,50.259,50.996,51.982,54.982,54.982
err_lambda_in_class_static_explicit,264,265,True,8.106,36.091,37.874,37.983,39.939,39.939
err_lambda_param_narrow_explicit,306,307,True,8.11,38.038,38.976,39.962,41.981,41.981
err_lambda_infer_ambiguous_1,307,308,True,8.0,36.646,38.025,38.866,75.93,75.93
err_lambda_infer_ambiguous_2,353,354,True,8.15,42.883,43.915,44.957,47.309,47.309
err_lambda_infer_wrong_return_1,255,256,True,8.036,32.48,33.958,34.029,34.968,34.968
err_lambda_infer_wrong_return_2,348,349,True,8.099,42.079,42.961,43.939,45.945,45.945
err_lambda_infer_collection_1,289,290,True,8.076,38.984,40.737,40.96,41.031,41.031
err_lambda_infer_collection_2,308,309,True,8.102,40.489,41.897,42.037,44.964,44.964
err_lambda_infer_class_helper,278,279,True,8.072,37.376,38.934,39.019,39.888,39.888
err_lambda_infer_interface_helper,304,305,True,8.045,44.827,45.974,46.944,46.998,46.998
