name,first_error_token_index,tokens_to_error,passed,first_response_median_ms,detection_median_ms,process_total_min_ms,process_total_median_ms,process_total_p95_ms,process_total_max_ms
err_undefined,374,375,True,8.209,47.125,47.961,48.931,50.202,50.202
err_assign_let,425,426,True,8.216,55.919,56.918,57.924,59.995,59.995
err_arity,374,375,True,8.225,45.93,47.0,47.935,47.995,47.995
err_if_not_bool,306,307,True,8.25,38.591,39.961,40.089,77.072,77.072
err_break,356,357,True,8.1,45.729,46.922,47.929,48.018,48.018
err_type_mismatch,346,347,True,8.182,44.64,45.915,46.893,48.968,48.968
err_continue_outside_loop,347,348,True,8.176,46.988,48.074,48.948,51.0,51.0
err_return_type_mismatch,18,19,True,8.198,9.541,10.932,11.005,11.918,11.918
err_duplicate_var,54,55,True,8.165,11.222,12.917,12.976,13.159,13.159
err_arraylist_toarray_assign,309,310,True,8.188,41.625,42.931,43.721,44.256,44.256
err_unary_minus_non_numeric,293,294,True,8.19,39.371,40.729,40.971,42.246,42.246
err_eq_incomparable,296,297,True,8.165,36.684,37.949,38.897,40.889,40.889
err_rel_mixed_numeric,281,282,True,8.189,33.867,35.004,35.94,37.173,37.173
err_mod_non_int64,272,273,True,8.17,32.352,33.938,33.97,34.988,34.988
err_range_non_int,285,286,True,8.188,34.359,35.777,35.958,36.951,36.951
err_for_not_iterable,279,280,True,8.238,32.817,34.759,34.947,35.873,35.873
err_for_pattern_map_bad,308,309,True,8.233,38.959,39.956,40.971,75.985,75.985
err_array_index_not_int64,367,368,True,8.241,45.027,46.92,47.026,47.929,47.929
err_array_fill_type,345,346,True,8.157,43.69,44.924,45.912,46.973,46.973
err_string_contains_arg,312,313,True,8.237,41.36,42.914,42.999,45.022,45.022
err_ctor_call_mismatch,347,348,True,8.196,42.006,42.96,43.92,44.008,44.008
err_generic_arity,329,330,True,8.271,41.252,42.876,42.998,44.986,44.986
err_interface_not_implemented,57,58,True,8.247,12.616,13.952,14.883,14.973,14.973
err_interface_sig_mismatch,32,33,True,8.213,10.666,11.907,12.91,12.969,12.969
err_no_member,279,280,True,8.171,36.994,37.97,38.951,38.992,38.992
err_unknown_named_arg,298,299,True,8.274,37.583,38.954,39.025,40.977,40.977
err_index_non_array,270,271,True,8.124,32.338,33.953,33.994,34.942,34.942
err_unary_not_non_bool,258,259,True,8.186,31.014,31.986,32.944,33.98,33.98
err_while_not_bool,280,281,True,8.166,33.673,35.013,35.787,35.955,35.955
err_arraylist_add_type,293,294,True,8.202,39.502,40.911,40.978,43.069,43.069
err_hashmap_key_type,297,298,True,8.174,39.913,40.99,42.01,57.975,57.975
err_bound_var_mismatch,273,274,True,8.097,34.754,35.927,36.944,36.981,36.981
err_rel_unordered,270,271,True,8.165,34.374,35.761,35.979,37.1,37.1
err_interface_as_value,240,241,True,8.172,32.023,33.005,33.941,35.035,35.035
err_arith_non_numeric,347,348,True,8.231,43.215,44.746,44.936,46.03,46.03
err_lambda_arg_arity_explicit,340,341,True,8.22,40.101,41.926,42.008,42.947,42.947
err_lambda_return_type_explicit,314,315,True,8.193,38.199,39.952,39.982,40.912,40.912
err_lambda_zero_body_explicit,258,259,True,8.077,32.979,33.975,34.921,35.949,35.949
err_lambda_hof_explicit,380,381,True,8.167,49.852,51.039,51.936,52.938,52.938
err_lambda_interface_callback_explicit,341,342,True,8.229,50.23,51.006,51.945,54.96,54.96
err_lambda_in_class_static_explicit,264,265,True,8.186,36.335,37.827,37.983,38.953,38.953
err_lambda_param_narrow_explicit,306,307,True,8.186,38.155,39.007,39.977,40.968,40.968
err_lambda_infer_ambiguous_1,307,308,True,8.152,37.035,38.755,38.946,40.986,40.986
err_lambda_infer_ambiguous_2,353,354,True,8.167,43.241,43.976,44.973,45.977,45.977
err_lambda_infer_wrong_return_1,255,256,True,8.093,32.835,33.977,34.9,34.986,34.986
err_lambda_infer_wrong_return_2,348,349,True,8.164,42.255,43.03,43.942,44.967,44.967
err_lambda_infer_collection_1,289,290,True,8.182,39.52,40.908,41.012,42.946,42.946
err_lambda_infer_collection_2,308,309,True,8.199,40.646,41.945,42.888,44.019,44.019
err_lambda_infer_class_helper,278,279,True,8.083,37.418,38.926,39.014,39.923,39.923
err_lambda_infer_interface_helper,304,305,True,8.192,45.051,46.027,46.961,48.006,48.006
