name,first_error_token_index,tokens_to_error,passed,first_response_median_ms,detection_median_ms,process_total_min_ms,process_total_median_ms,process_total_p95_ms,process_total_max_ms
err_undefined,374,375,True,8.515,38.924,41.031,42.049,42.292,42.292
err_assign_let,425,426,True,8.464,44.802,46.935,47.348,48.432,48.432
err_arity,374,375,True,8.518,37.765,38.97,39.845,40.882,40.882
err_if_not_bool,306,307,True,8.426,32.641,34.009,34.798,35.315,35.315
err_break,356,357,True,8.469,37.061,38.825,39.99,40.274,40.274
err_type_mismatch,346,347,True,8.392,36.957,38.625,39.054,40.134,40.134
err_continue_outside_loop,347,348,True,8.447,38.092,39.552,40.04,41.507,41.507
err_return_type_mismatch,18,19,True,8.519,9.702,11.536,12.021,12.662,12.662
err_duplicate_var,54,55,True,8.498,11.058,12.65,12.874,14.18,14.18
err_arraylist_toarray_assign,309,310,True,8.518,34.954,36.626,37.16,38.096,38.096
err_unary_minus_non_numeric,293,294,True,8.507,32.952,34.61,34.846,35.979,35.979
err_eq_incomparable,296,297,True,8.459,30.726,32.831,32.933,34.216,34.216
err_rel_mixed_numeric,281,282,True,8.566,29.098,30.724,31.985,66.312,66.312
err_mod_non_int64,272,273,True,8.477,27.551,29.425,29.798,30.427,30.427
err_range_non_int,285,286,True,8.485,29.174,30.699,31.488,32.222,32.222
err_for_not_iterable,279,280,True,8.482,28.031,29.525,30.022,31.188,31.188
err_for_pattern_map_bad,308,309,True,8.511,32.292,33.776,34.287,68.544,68.544
err_array_index_not_int64,367,368,True,8.529,37.421,38.553,39.769,40.964,40.964
err_array_fill_type,345,346,True,8.492,35.551,37.689,38.362,39.121,39.121
err_string_contains_arg,312,313,True,8.423,34.469,36.778,36.957,37.444,37.444
err_ctor_call_mismatch,347,348,True,8.537,35.01,36.498,37.143,38.431,38.431
err_generic_arity,329,330,True,8.481,33.953,35.63,35.985,36.938,36.938
err_interface_not_implemented,57,58,True,8.506,11.953,13.576,14.045,15.053,15.053
err_interface_sig_mismatch,32,33,True,8.504,10.601,12.525,13.022,13.291,13.291
err_no_member,279,280,True,8.416,30.805,32.823,33.081,33.712,33.712
err_unknown_named_arg,298,299,True,8.487,31.306,32.617,33.719,34.476,34.476
err_index_non_array,270,271,True,8.529,28.014,29.721,30.32,31.187,31.187
err_unary_not_non_bool,258,259,True,8.46,26.437,27.964,28.752,29.419,29.419
err_while_not_bool,280,281,True,8.471,28.758,30.503,31.182,65.015,65.015
err_arraylist_add_type,293,294,True,8.476,32.941,34.459,34.911,37.718,37.718
err_hashmap_key_type,297,298,True,8.498,33.001,34.749,35.27,36.323,36.323
err_bound_var_mismatch,273,274,True,8.415,29.193,30.87,31.594,32.467,32.467
err_rel_unordered,270,271,True,8.458,28.769,30.532,31.321,32.135,32.135
err_interface_as_value,240,241,True,8.49,27.229,28.802,29.852,30.244,30.244
err_arith_non_numeric,347,348,True,8.543,35.275,36.637,38.015,39.249,39.249
err_lambda_arg_arity_explicit,340,341,True,8.52,33.025,34.649,35.004,36.019,36.019
err_lambda_return_type_explicit,314,315,True,8.474,31.053,32.657,33.037,34.181,34.181
err_lambda_zero_body_explicit,258,259,True,8.464,27.6,29.113,29.939,30.403,30.403
err_lambda_hof_explicit,380,381,True,8.495,40.601,42.507,43.045,44.187,44.187
err_lambda_interface_callback_explicit,341,342,True,8.527,41.639,42.931,44.238,45.382,45.382
err_lambda_in_class_static_explicit,264,265,True,8.499,30.324,31.979,32.767,33.245,33.245
err_lambda_param_narrow_explicit,306,307,True,8.494,31.141,32.815,33.131,34.161,34.161
err_lambda_infer_ambiguous_1,307,308,True,8.561,30.588,32.135,32.806,35.305,35.305
err_lambda_infer_ambiguous_2,353,354,True,8.487,35.175,36.611,37.857,38.459,38.459
err_lambda_infer_wrong_return_1,255,256,True,8.476,27.093,28.688,28.927,29.795,29.795
err_lambda_infer_wrong_return_2,348,349,True,8.48,33.793,35.591,36.221,36.921,36.921
err_lambda_infer_collection_1,289,290,True,8.546,32.528,34.593,34.936,69.884,69.884
err_lambda_infer_collection_2,308,309,True,8.464,33.86,35.813,36.292,37.023,37.023
err_lambda_infer_class_helper,278,279,True,8.484,30.623,32.5,32.806,33.334,33.334
err_lambda_infer_interface_helper,304,305,True,8.5,36.903,38.551,38.97,41.264,41.264
