name,first_error_token_index,tokens_to_error,passed,first_response_median_ms,detection_median_ms,process_total_min_ms,process_total_median_ms,process_total_p95_ms,process_total_max_ms
err_undefined,374,375,True,7.926,43.371,44.749,45.22,45.981,45.981
err_assign_let,425,426,True,7.909,50.724,51.918,52.903,55.875,55.875
err_arity,374,375,True,7.931,42.271,42.951,44.092,47.143,47.143
err_if_not_bool,306,307,True,7.901,35.834,36.845,37.972,38.252,38.252
err_break,356,357,True,7.953,42.521,44.015,44.887,47.027,47.027
err_type_mismatch,346,347,True,7.862,41.482,41.861,43.232,44.045,44.045
err_continue_outside_loop,347,348,True,7.952,43.784,44.987,45.85,47.914,47.914
err_return_type_mismatch,18,19,True,8.0,9.324,10.95,11.09,12.534,12.534
err_duplicate_var,54,55,True,7.869,10.797,11.907,12.875,13.03,13.03
err_arraylist_toarray_assign,309,310,True,7.972,38.787,39.952,41.011,41.982,41.982
err_unary_minus_non_numeric,293,294,True,7.898,36.743,37.97,38.897,40.015,40.015
err_eq_incomparable,296,297,True,7.905,34.106,35.211,36.017,69.95,69.95
err_rel_mixed_numeric,281,282,True,7.942,31.604,32.847,33.804,34.04,34.04
err_mod_non_int64,272,273,True,7.985,30.248,30.814,31.933,33.046,33.046
err_range_non_int,285,286,True,7.921,31.939,33.645,33.926,34.037,34.037
err_for_not_iterable,279,280,True,7.97,30.877,31.977,32.906,34.451,34.451
err_for_pattern_map_bad,308,309,True,7.859,35.703,37.108,37.89,38.542,38.542
err_array_index_not_int64,367,368,True,7.986,41.915,43.082,43.972,45.029,45.029
err_array_fill_type,345,346,True,7.885,39.757,41.097,41.836,42.09,42.09
err_string_contains_arg,312,313,True,7.985,38.272,39.849,40.005,40.974,40.974
err_ctor_call_mismatch,347,348,True,7.894,38.695,39.867,40.981,43.023,43.023
err_generic_arity,329,330,True,7.925,38.145,39.909,40.376,41.916,41.916
err_interface_not_implemented,57,58,True,7.846,11.884,13.072,13.856,15.068,15.068
err_interface_sig_mismatch,32,33,True,7.872,10.234,11.875,12.051,12.693,12.693
err_no_member,279,280,True,7.92,34.508,35.952,36.668,38.061,38.061
err_unknown_named_arg,298,299,True,7.88,34.953,35.837,36.875,38.153,38.153
err_index_non_array,270,271,True,7.918,30.169,31.053,31.977,33.001,33.001
err_unary_not_non_bool,258,259,True,8.013,28.903,30.006,30.903,31.715,31.715
err_while_not_bool,280,281,True,7.863,31.337,31.976,33.014,35.235,35.235
err_arraylist_add_type,293,294,True,7.956,36.727,36.889,38.884,40.872,40.872
err_hashmap_key_type,297,298,True,7.941,37.141,38.872,39.054,40.13,40.13
err_bound_var_mismatch,273,274,True,7.972,32.385,33.799,34.157,37.144,37.144
err_rel_unordered,270,271,True,8.144,31.832,32.798,33.82,35.028,35.028
err_interface_as_value,240,241,True,8.008,29.894,30.921,31.997,33.458,33.458
err_arith_non_numeric,347,348,True,7.894,39.816,40.962,41.867,43.901,43.901
err_lambda_arg_arity_explicit,340,341,True,7.862,37.584,38.52,39.802,40.075,40.075
err_lambda_return_type_explicit,314,315,True,7.907,35.649,36.878,37.881,38.039,38.039
err_lambda_zero_body_explicit,258,259,True,7.915,31.082,32.807,33.018,33.242,33.242
err_lambda_hof_explicit,380,381,True,7.872,46.057,47.785,47.965,49.943,49.943
err_lambda_interface_callback_explicit,341,342,True,7.966,46.887,48.405,49.078,51.009,51.009
err_lambda_in_class_static_explicit,264,265,True,7.92,33.892,34.85,35.901,36.173,36.173
err_lambda_param_narrow_explicit,306,307,True,7.933,35.367,36.895,37.035,37.87,37.87
err_lambda_infer_ambiguous_1,307,308,True,7.886,34.357,35.843,36.016,38.988,38.988
err_lambda_infer_ambiguous_2,353,354,True,7.879,40.039,41.109,41.929,43.735,43.735
err_lambda_infer_wrong_return_1,255,256,True,7.904,30.396,31.97,32.197,33.019,33.019
err_lambda_infer_wrong_return_2,348,349,True,7.9,39.023,39.966,40.954,41.956,41.956
err_lambda_infer_collection_1,289,290,True,7.955,36.641,37.847,38.852,40.151,40.151
err_lambda_infer_collection_2,308,309,True,7.903,37.706,38.926,39.901,41.88,41.88
err_lambda_infer_class_helper,278,279,True,7.898,35.104,35.948,36.955,38.046,38.046
err_lambda_infer_interface_helper,304,305,True,7.939,42.018,43.845,43.968,78.064,78.064
