name,first_error_token_index,tokens_to_error,passed,first_response_median_ms,detection_median_ms,process_total_min_ms,process_total_median_ms,process_total_p95_ms,process_total_max_ms
err_undefined,374,375,True,7.828,39.147,40.839,41.074,41.878,42.011
err_assign_let,425,426,True,7.887,45.216,46.708,47.126,47.944,47.946
err_arity,374,375,True,7.805,37.795,39.486,39.878,40.09,40.665
err_if_not_bool,306,307,True,7.832,32.762,34.123,34.913,34.968,35.342
err_break,356,357,True,7.826,37.243,38.949,39.098,39.944,40.502
err_type_mismatch,346,347,True,7.881,37.297,38.807,39.064,40.033,40.042
err_continue_outside_loop,347,348,True,7.864,38.707,39.856,40.834,41.005,41.814
err_return_type_mismatch,18,19,True,7.868,9.147,10.623,11.008,11.226,11.517
err_duplicate_var,54,55,True,7.832,10.634,12.136,12.857,12.962,13.385
err_arraylist_toarray_assign,309,310,True,7.845,34.997,36.053,36.954,37.634,37.806
err_unary_minus_non_numeric,293,294,True,7.89,33.272,34.7,35.115,35.982,36.01
err_eq_incomparable,296,297,True,7.833,30.912,31.817,32.944,33.041,33.069
err_rel_mixed_numeric,281,282,True,7.799,29.014,30.066,30.979,31.503,32.545
err_mod_non_int64,272,273,True,7.853,27.466,28.697,29.277,29.973,30.04
err_range_non_int,285,286,True,7.844,29.173,30.904,31.026,32.35,32.991
err_for_not_iterable,279,280,True,7.816,28.093,29.854,29.997,30.387,30.762
err_for_pattern_map_bad,308,309,True,7.829,32.356,33.729,34.143,34.79,34.84
err_array_index_not_int64,367,368,True,7.849,37.36,38.937,39.434,40.261,40.453
err_array_fill_type,345,346,True,7.851,35.77,36.781,37.855,38.275,38.413
err_string_contains_arg,312,313,True,7.86,34.648,35.844,36.809,37.048,37.225
err_ctor_call_mismatch,347,348,True,7.863,35.031,36.769,37.034,37.392,37.515
err_generic_arity,329,330,True,7.814,34.013,35.818,35.997,36.704,37.293
err_interface_not_implemented,57,58,True,7.866,11.588,12.956,13.758,13.964,14.466
err_interface_sig_mismatch,32,33,True,7.871,10.14,11.781,11.999,12.17,12.432
err_no_member,279,280,True,7.874,30.914,31.863,32.968,33.309,33.443
err_unknown_named_arg,298,299,True,7.828,31.352,32.975,33.095,34.058,34.804
err_index_non_array,270,271,True,7.839,27.909,29.764,29.984,30.778,38.084
err_unary_not_non_bool,258,259,True,7.846,26.493,27.936,28.47,28.947,29.145
err_while_not_bool,280,281,True,7.792,28.858,30.596,30.959,31.431,31.478
err_arraylist_add_type,293,294,True,7.847,32.985,33.901,34.998,35.942,36.04
err_hashmap_key_type,297,298,True,7.861,33.008,34.805,34.983,35.848,38.604
err_bound_var_mismatch,273,274,True,7.855,29.405,30.926,31.154,31.948,31.99
err_rel_unordered,270,271,True,7.846,28.829,30.034,30.913,31.383,31.682
err_interface_as_value,240,241,True,7.792,27.124,28.516,29.053,29.784,29.858
err_arith_non_numeric,347,348,True,7.816,35.401,36.988,37.143,38.26,38.431
err_lambda_arg_arity_explicit,340,341,True,7.834,33.129,34.694,34.997,35.834,36.015
err_lambda_return_type_explicit,314,315,True,7.845,31.162,32.809,33.063,33.902,33.981
err_lambda_zero_body_explicit,258,259,True,7.888,27.563,28.936,29.798,29.953,29.987
err_lambda_hof_explicit,380,381,True,7.863,40.67,41.982,42.816,43.519,43.824
err_lambda_interface_callback_explicit,341,342,True,7.83,41.98,43.706,44.033,44.443,44.895
err_lambda_in_class_static_explicit,264,265,True,7.824,30.392,31.886,32.099,32.975,33.143
err_lambda_param_narrow_explicit,306,307,True,7.85,31.205,32.8,33.048,33.811,33.87
err_lambda_infer_ambiguous_1,307,308,True,7.819,30.674,31.962,32.874,33.072,34.44
err_lambda_infer_ambiguous_2,353,354,True,7.805,35.256,36.905,37.081,37.886,37.964
err_lambda_infer_wrong_return_1,255,256,True,7.843,27.118,28.671,29.054,29.961,30.674
err_lambda_infer_wrong_return_2,348,349,True,7.829,33.755,34.799,35.893,36.515,36.636
err_lambda_infer_collection_1,289,290,True,7.853,32.557,33.895,34.835,35.289,35.402
err_lambda_infer_collection_2,308,309,True,7.853,33.975,35.191,35.975,36.533,36.725
err_lambda_infer_class_helper,278,279,True,7.851,30.718,32.074,32.894,33.584,33.829
err_lambda_infer_interface_helper,304,305,True,7.862,37.089,38.238,39.025,39.198,40.441
